Protein,logFC,AveExpr,t,P.Value,B,group_effect,group_pvalue,time_effect,time_pvalue,interaction_effect,interaction_pvalue,aic,bic,n_obs,test_method,adj.P.Val,Significant,Significance,Description,Gene,Protein Gene,UniProt_Accession,UniProt_Entry_Name,UniProt_Database
sp|P42892|ECE1_HUMAN,-0.1432057343343189,15.578556220770048,,0.6655193310869578,,-0.1432057343343189,0.6655193310869578,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8092715066017407,False,Not significant,Endothelin-converting enzyme 1,ECE1,ECE1,P42892,ECE1_HUMAN,SwissProt
sp|Q86Y46|K2C73_HUMAN / sp|Q7RTS7|K2C74_HUMAN,0.9525530547290858,14.699449379187296,,0.6663428243611914,,0.9525530547290858,0.6663428243611914,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8098409592449448,False,Not significant,"Keratin, type II cytoskeletal 73",KRT73 / KRT74,KRT73 / KRT74,Q86Y46,,
sp|P23560|BDNF_HUMAN,-1.1340513739052853,8.4031229311112,,0.6667047764361737,,-1.1340513739052853,0.6667047764361737,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8098491690327523,False,Not significant,Neurotrophic factor BDNF precursor form,BDNF,BDNF,P23560,BDNF_HUMAN,SwissProt
sp|P45954|ACDSB_HUMAN,-1.6833854090146367,8.112331714869995,,0.6677357172138277,,-1.6833854090146367,0.6677357172138277,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8099619235281296,False,Not significant,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",ACADSB,ACADSB,P45954,ACDSB_HUMAN,SwissProt
sp|P23490|LORI_HUMAN,-0.9487267853373326,10.38417979268323,,0.6680263356375962,,-0.9487267853373326,0.6680263356375962,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8099619235281296,False,Not significant,Loricrin,LORICRIN,LORICRIN,P23490,LORI_HUMAN,SwissProt
sp|Q96FZ7|CHMP6_HUMAN,-0.8753794143715853,10.952011507568793,,0.6681660354987287,,-0.8753794143715853,0.6681660354987287,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8099619235281296,False,Not significant,Charged multivesicular body protein 6,CHMP6,CHMP6,Q96FZ7,CHMP6_HUMAN,SwissProt
sp|O14964|HGS_HUMAN,-0.34063341153132,10.141199445027643,,0.6682185869107069,,-0.34063341153132,0.6682185869107069,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8099619235281296,False,Not significant,Hepatocyte growth factor-regulated tyrosine kinase substrate,HGS,HGS,O14964,HGS_HUMAN,SwissProt
sp|P33908|MA1A1_HUMAN,-0.20082285433932479,15.891242121340929,,0.6692035233100356,,-0.20082285433932479,0.6692035233100356,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8101153517107159,False,Not significant,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA",MAN1A1,MAN1A1,P33908,MA1A1_HUMAN,SwissProt
sp|P09914|IFIT1_HUMAN / sp|Q13325|IFIT5_HUMAN,0.28824106754811263,12.510046546507557,,0.6694830631817718,,0.28824106754811263,0.6694830631817718,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8101153517107159,False,Not significant,Interferon-induced protein with tetratricopeptide repeats 1,IFIT1 / IFIT5,IFIT1 / IFIT5,P09914,,
sp|P43405|KSYK_HUMAN,-0.15761865177346254,14.081478293965988,,0.6697545922934504,,-0.15761865177346254,0.6697545922934504,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8101153517107159,False,Not significant,Tyrosine-protein kinase SYK,SYK,SYK,P43405,KSYK_HUMAN,SwissProt
sp|Q9BYJ0|FGFP2_HUMAN,0.1044203592525889,17.011306327325187,,0.6699085496211445,,0.1044203592525889,0.6699085496211445,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8101153517107159,False,Not significant,Fibroblast growth factor-binding protein 2,FGFBP2,FGFBP2,Q9BYJ0,FGFP2_HUMAN,SwissProt
sp|Q9HCB6|SPON1_HUMAN,-0.6176222977047789,9.27614762175298,,0.6703827241166515,,-0.6176222977047789,0.6703827241166515,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8101153517107159,False,Not significant,Spondin-1,SPON1,SPON1,Q9HCB6,SPON1_HUMAN,SwissProt
sp|Q15056|IF4H_HUMAN,-1.3901937415475616,7.789827234056206,,0.6704770476658425,,-1.3901937415475616,0.6704770476658425,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8101153517107159,False,Not significant,Eukaryotic translation initiation factor 4H,EIF4H,EIF4H,Q15056,IF4H_HUMAN,SwissProt
sp|P25325|THTM_HUMAN,0.1985923243742903,13.298330613396244,,0.6718900484724758,,0.1985923243742903,0.6718900484724758,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8112340996703963,False,Not significant,3-mercaptopyruvate sulfurtransferase,MPST,MPST,P25325,THTM_HUMAN,SwissProt
sp|Q15828|CYTM_HUMAN,-2.1375348087723656,6.6347126914783665,,0.6721145676655169,,-2.1375348087723656,0.6721145676655169,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8112340996703963,False,Not significant,Cystatin-M,CST6,CST6,Q15828,CYTM_HUMAN,SwissProt
sp|Q9UHQ9|NB5R1_HUMAN,-0.4334913963466989,9.530325308216195,,0.6727936852422619,,-0.4334913963466989,0.6727936852422619,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8112477719265565,False,Not significant,NADH-cytochrome b5 reductase 1,CYB5R1,CYB5R1,Q9UHQ9,NB5R1_HUMAN,SwissProt
sp|P55001|MFAP2_HUMAN,0.14421305339260646,15.928693410831222,,0.6728375161022448,,0.14421305339260646,0.6728375161022448,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8112477719265565,False,Not significant,Microfibrillar-associated protein 2,MFAP2,MFAP2,P55001,MFAP2_HUMAN,SwissProt
sp|Q96K76|UBP47_HUMAN,0.36936396927075504,12.821863177354956,,0.6738546564369606,,0.36936396927075504,0.6738546564369606,,,,,,,50,Mixed-effects model (Wald F-test on time),0.811446141820567,False,Not significant,Ubiquitin carboxyl-terminal hydrolase 47,USP47,USP47,Q96K76,UBP47_HUMAN,SwissProt
sp|Q9UNF0|PACN2_HUMAN,0.15978541233640298,15.987394267333235,,0.6740880157161133,,0.15978541233640298,0.6740880157161133,,,,,,,50,Mixed-effects model (Wald F-test on time),0.811446141820567,False,Not significant,Protein kinase C and casein kinase substrate in neurons protein 2,PACSIN2,PACSIN2,Q9UNF0,PACN2_HUMAN,SwissProt
sp|Q01523|DEF5_HUMAN,0.3712511981882983,12.636951721409446,,0.6747257145580998,,0.3712511981882983,0.6747257145580998,,,,,,,50,Mixed-effects model (Wald F-test on time),0.811446141820567,False,Not significant,Defensin alpha 5,DEFA5,DEFA5,Q01523,DEF5_HUMAN,SwissProt
sp|Q8NBJ7|SUMF2_HUMAN,-0.6542811805066848,10.297213857502788,,0.6753309312476415,,-0.6542811805066848,0.6753309312476415,,,,,,,50,Mixed-effects model (Wald F-test on time),0.811446141820567,False,Not significant,Inactive C-alpha-formylglycine-generating enzyme 2,SUMF2,SUMF2,Q8NBJ7,SUMF2_HUMAN,SwissProt
sp|P29972|AQP1_HUMAN,0.5419423493623462,10.600537391694713,,0.6754517964101305,,0.5419423493623462,0.6754517964101305,,,,,,,50,Mixed-effects model (Wald F-test on time),0.811446141820567,False,Not significant,Aquaporin-1,AQP1,AQP1,P29972,AQP1_HUMAN,SwissProt
sp|Q684P5|RPGP2_HUMAN,-0.19169360342782188,12.701639907107188,,0.6754973430153539,,-0.19169360342782188,0.6754973430153539,,,,,,,50,Mixed-effects model (Wald F-test on time),0.811446141820567,False,Not significant,Rap1 GTPase-activating protein 2,RAP1GAP2,RAP1GAP2,Q684P5,RPGP2_HUMAN,SwissProt
sp|P04040|CATA_HUMAN,-0.28799749678938874,16.579521252946712,,0.6757340572227202,,-0.28799749678938874,0.6757340572227202,,,,,,,50,Mixed-effects model (Wald F-test on time),0.811446141820567,False,Not significant,Catalase,CAT,CAT,P04040,CATA_HUMAN,SwissProt
sp|Q9Y274|SIA10_HUMAN,-0.15433535800507908,15.649037143884586,,0.6758492207531828,,-0.15433535800507908,0.6758492207531828,,,,,,,50,Mixed-effects model (Wald F-test on time),0.811446141820567,False,Not significant,"Type 2 lactosamine alpha-2,3-sialyltransferase",ST3GAL6,ST3GAL6,Q9Y274,SIA10_HUMAN,SwissProt
sp|Q9NPG4|PCD12_HUMAN,0.16212224100412057,15.170070114337282,,0.676780814068288,,0.16212224100412057,0.676780814068288,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8116501149813473,False,Not significant,Protocadherin-12,PCDH12,PCDH12,Q9NPG4,PCD12_HUMAN,SwissProt
sp|Q04941|PLP2_HUMAN,-0.24616980927919316,13.29138632459744,,0.6768287465172721,,-0.24616980927919316,0.6768287465172721,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8116501149813473,False,Not significant,Proteolipid protein 2,PLP2,PLP2,Q04941,PLP2_HUMAN,SwissProt
sp|Q16775|GLO2_HUMAN,0.35127111595379146,10.105923309457962,,0.6770870696028608,,0.35127111595379146,0.6770870696028608,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8116501149813473,False,Not significant,"Hydroxyacylglutathione hydrolase, mitochondrial",HAGH,HAGH,Q16775,GLO2_HUMAN,SwissProt
sp|P25685|DNJB1_HUMAN,-1.0202537058257275,9.401062674138515,,0.6786239439831112,,-1.0202537058257275,0.6786239439831112,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8130649460228553,False,Not significant,DnaJ homolog subfamily B member 1,DNAJB1,DNAJB1,P25685,DNJB1_HUMAN,SwissProt
sp|Q14761|PTCA_HUMAN,-0.5950677112832565,9.958571674161439,,0.6792475832817514,,-0.5950677112832565,0.6792475832817514,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8133847110726854,False,Not significant,Protein tyrosine phosphatase receptor type C-associated protein,PTPRCAP,PTPRCAP,Q14761,PTCA_HUMAN,SwissProt
sp|P41240|CSK_HUMAN,-0.14525400402580146,14.743861663872549,,0.6797022461357785,,-0.14525400402580146,0.6797022461357785,,,,,,,50,Mixed-effects model (Wald F-test on time),0.813501900886916,False,Not significant,Tyrosine-protein kinase CSK,CSK,CSK,P41240,CSK_HUMAN,SwissProt
sp|Q99538|LGMN_HUMAN,-0.9401427764733523,8.510074350358135,,0.680511877286709,,-0.9401427764733523,0.680511877286709,,,,,,,50,Mixed-effects model (Wald F-test on time),0.814043588779484,False,Not significant,Legumain,LGMN,LGMN,Q99538,LGMN_HUMAN,SwissProt
sp|Q5SZK8|FREM2_HUMAN,-0.45641279963673265,16.740210549778862,,0.6809256053041326,,-0.45641279963673265,0.6809256053041326,,,,,,,50,Mixed-effects model (Wald F-test on time),0.814111368690835,False,Not significant,FRAS1-related extracellular matrix protein 2,FREM2,FREM2,Q5SZK8,FREM2_HUMAN,SwissProt
sp|Q8IWA5|CTL2_HUMAN,-0.14414987823114628,15.167314947202756,,0.6816751062842902,,-0.14414987823114628,0.6816751062842902,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8145803156856297,False,Not significant,Choline transporter-like protein 2,SLC44A2,SLC44A2,Q8IWA5,CTL2_HUMAN,SwissProt
sp|Q5T1M5|FKB15_HUMAN,0.16421358262428776,13.299069049131926,,0.6821899901856108,,0.16421358262428776,0.6821899901856108,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8147685582101585,False,Not significant,FK506-binding protein 15,FKBP15,FKBP15,Q5T1M5,FKB15_HUMAN,SwissProt
sp|O00602|FCN1_HUMAN,-0.1350828504277396,19.107380022796335,,0.6828507901612431,,-0.1350828504277396,0.6828507901612431,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8151307861610649,False,Not significant,Ficolin-1,FCN1,FCN1,O00602,FCN1_HUMAN,SwissProt
sp|Q6FHJ7|SFRP4_HUMAN,0.3994541215956083,9.523571576732094,,0.6835331765052175,,0.3994541215956083,0.6835331765052175,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8155183895509659,False,Not significant,Secreted frizzled-related protein 4,SFRP4,SFRP4,Q6FHJ7,SFRP4_HUMAN,SwissProt
sp|P09497|CLCB_HUMAN,0.46499797270076126,12.763941490385784,,0.6848777755809458,,0.46499797270076126,0.6848777755809458,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8162404169458282,False,Not significant,Clathrin light chain B,CLTB,CLTB,P09497,CLCB_HUMAN,SwissProt
sp|Q9UFP1|GAK1A_HUMAN,0.4108803348793283,11.382529103252999,,0.685076532896314,,0.4108803348793283,0.685076532896314,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8162404169458282,False,Not significant,Golgi-associated kinase 1A,GASK1A,GASK1A,Q9UFP1,GAK1A_HUMAN,SwissProt
sp|O14775|GNB5_HUMAN,-1.6997350600358445,9.390487395705977,,0.6852123500150504,,-1.6997350600358445,0.6852123500150504,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8162404169458282,False,Not significant,Guanine nucleotide-binding protein subunit beta-5,GNB5,GNB5,O14775,GNB5_HUMAN,SwissProt
sp|Q86WC4|OSTM1_HUMAN,-0.48554120293540254,12.07916217392572,,0.6872691898229886,,-0.48554120293540254,0.6872691898229886,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8182630562905556,False,Not significant,Osteopetrosis-associated transmembrane protein 1,OSTM1,OSTM1,Q86WC4,OSTM1_HUMAN,SwissProt
sp|P17213|BPI_HUMAN,-0.32448664535519045,13.198355947185597,,0.6883698871256778,,-0.32448664535519045,0.6883698871256778,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8191457947007023,False,Not significant,Bactericidal permeability-increasing protein,BPI,BPI,P17213,BPI_HUMAN,SwissProt
sp|Q9Y3I0|RTCB_HUMAN,0.25086020459301406,11.145020387117972,,0.6890690694149475,,0.25086020459301406,0.6890690694149475,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8195500669097967,False,Not significant,RNA-splicing ligase RtcB homolog,RTCB,RTCB,Q9Y3I0,RTCB_HUMAN,SwissProt
sp|Q9Y5X1|SNX9_HUMAN,-0.5849469838982204,9.832846826481024,,0.6901327303253556,,-0.5849469838982204,0.6901327303253556,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8198177651346978,False,Not significant,Sorting nexin-9,SNX9,SNX9,Q9Y5X1,SNX9_HUMAN,SwissProt
sp|P11277|SPTB1_HUMAN,0.3712607522995029,18.11420934230256,,0.6904907354034144,,0.3712607522995029,0.6904907354034144,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8198177651346978,False,Not significant,"Spectrin beta chain, erythrocytic",SPTB,SPTB,P11277,SPTB1_HUMAN,SwissProt
sp|Q9H0W9|CK054_HUMAN,-0.4636640243515472,10.264546055914746,,0.6906755994580562,,-0.4636640243515472,0.6906755994580562,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8198177651346978,False,Not significant,Ester hydrolase C11orf54,C11orf54,C11orf54,Q9H0W9,CK054_HUMAN,SwissProt
sp|Q8N3T1|GLT15_HUMAN,0.13646344909840105,15.558787865189583,,0.6907324240455064,,0.13646344909840105,0.6907324240455064,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8198177651346978,False,Not significant,Polypeptide N-acetylgalactosaminyltransferase 15,GALNT15,GALNT15,Q8N3T1,GLT15_HUMAN,SwissProt
sp|Q8N5I2|ARRD1_HUMAN,-0.25339714714731654,10.570625573363486,,0.6911244155579782,,-0.25339714714731654,0.6911244155579782,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8198562265724195,False,Not significant,Arrestin domain-containing protein 1,ARRDC1,ARRDC1,Q8N5I2,ARRD1_HUMAN,SwissProt
sp|P29373|RABP2_HUMAN,0.3044176821705321,13.207291379345701,,0.6938350283760375,,0.3044176821705321,0.6938350283760375,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8226437153912457,False,Not significant,Cellular retinoic acid-binding protein 2,CRABP2,CRABP2,P29373,RABP2_HUMAN,SwissProt
sp|P07203|GPX1_HUMAN,-0.19081203437960498,16.30752243144968,,0.6945962205376719,,-0.19081203437960498,0.6945962205376719,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8229613802830871,False,Not significant,Glutathione peroxidase 1,GPX1,GPX1,P07203,GPX1_HUMAN,SwissProt
sp|P13861|KAP2_HUMAN,-0.12281214947939531,14.141584263565235,,0.6948248495811152,,-0.12281214947939531,0.6948248495811152,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8229613802830871,False,Not significant,cAMP-dependent protein kinase type II-alpha regulatory subunit,PRKAR2A,PRKAR2A,P13861,KAP2_HUMAN,SwissProt
sp|P50895|BCAM_HUMAN,0.19366159074605413,14.201295966814861,,0.698327011866915,,0.19366159074605413,0.698327011866915,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8266799517427655,False,Not significant,Basal cell adhesion molecule,BCAM,BCAM,P50895,BCAM_HUMAN,SwissProt
sp|O43852|CALU_HUMAN,-0.17992793048868364,18.28815775006431,,0.6988544459824304,,-0.17992793048868364,0.6988544459824304,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8268750061442353,False,Not significant,Calumenin,CALU,CALU,O43852,CALU_HUMAN,SwissProt
sp|O14594|NCAN_HUMAN,0.09672164857030978,18.00985260382634,,0.701854270373462,,0.09672164857030978,0.701854270373462,,,,,,,50,Mixed-effects model (Wald F-test on time),0.82986290278786,False,Not significant,Neurocan core protein,NCAN,NCAN,O14594,NCAN_HUMAN,SwissProt
sp|Q5T749|KPRP_HUMAN,0.6725034334026304,13.74056589458939,,0.7021076927534131,,0.6725034334026304,0.7021076927534131,,,,,,,50,Mixed-effects model (Wald F-test on time),0.82986290278786,False,Not significant,Keratinocyte proline-rich protein,KPRP,KPRP,Q5T749,KPRP_HUMAN,SwissProt
sp|P56202|CATW_HUMAN,-0.22189793619598397,17.058490448397375,,0.7032733610642249,,-0.22189793619598397,0.7032733610642249,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8302934255356452,False,Not significant,Cathepsin W,CTSW,CTSW,P56202,CATW_HUMAN,SwissProt
sp|Q9Y5K6|CD2AP_HUMAN,-1.2304668667219996,8.922622471757297,,0.7034301920324617,,-1.2304668667219996,0.7034301920324617,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8302934255356452,False,Not significant,CD2-associated protein,CD2AP,CD2AP,Q9Y5K6,CD2AP_HUMAN,SwissProt
sp|O75116|ROCK2_HUMAN,0.09144064969187296,15.978149855976506,,0.7035644290065204,,0.09144064969187296,0.7035644290065204,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8302934255356452,False,Not significant,Rho-associated protein kinase 2,ROCK2,ROCK2,O75116,ROCK2_HUMAN,SwissProt
sp|Q8WWV6|FCAMR_HUMAN,0.10621416903466341,17.202216225748426,,0.7049803464727409,,0.10621416903466341,0.7049803464727409,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8312549581181352,False,Not significant,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,FCAMR,FCAMR,Q8WWV6,FCAMR_HUMAN,SwissProt
sp|Q9P253|VPS18_HUMAN,1.7346330310777955,7.121273653494991,,0.7051083723686287,,1.7346330310777955,0.7051083723686287,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8312549581181352,False,Not significant,Vacuolar protein sorting-associated protein 18 homolog,VPS18,VPS18,Q9P253,VPS18_HUMAN,SwissProt
sp|P26885|FKBP2_HUMAN,-0.2325853446936403,11.423929520313841,,0.7065178253711403,,-0.2325853446936403,0.7065178253711403,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8318592502757984,False,Not significant,Peptidyl-prolyl cis-trans isomerase FKBP2,FKBP2,FKBP2,P26885,FKBP2_HUMAN,SwissProt
sp|P13671|CO6_HUMAN,-0.12408408427286903,20.608231206132405,,0.7067209877266647,,-0.12408408427286903,0.7067209877266647,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8318592502757984,False,Not significant,Complement component C6,C6,C6,P13671,CO6_HUMAN,SwissProt
sp|P11766|ADHX_HUMAN,-0.4988210406699019,10.857107174309153,,0.7074256879016965,,-0.4988210406699019,0.7074256879016965,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8318592502757984,False,Not significant,Alcohol dehydrogenase class-3,ADH5,ADH5,P11766,ADHX_HUMAN,SwissProt
sp|Q07812|BAX_HUMAN,-0.13850033894607358,12.29042848727471,,0.7078681411706016,,-0.13850033894607358,0.7078681411706016,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8318592502757984,False,Not significant,Apoptosis regulator BAX,BAX,BAX,Q07812,BAX_HUMAN,SwissProt
sp|Q13443|ADAM9_HUMAN,0.21619393342221818,11.650199747667946,,0.7080238382539883,,0.21619393342221818,0.7080238382539883,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8318592502757984,False,Not significant,Disintegrin and metalloproteinase domain-containing protein 9,ADAM9,ADAM9,Q13443,ADAM9_HUMAN,SwissProt
sp|P49184|DNSL1_HUMAN,0.3235016627888697,10.662400966673244,,0.708157987895732,,0.3235016627888697,0.708157987895732,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8318592502757984,False,Not significant,Deoxyribonuclease-1-like 1,DNASE1L1,DNASE1L1,P49184,DNSL1_HUMAN,SwissProt
sp|O43488|ARK72_HUMAN,0.13252232199999558,13.964986278649452,,0.7088655314165189,,0.13252232199999558,0.7088655314165189,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8318592502757984,False,Not significant,Aflatoxin B1 aldehyde reductase member 2,AKR7A2,AKR7A2,O43488,ARK72_HUMAN,SwissProt
sp|Q9Y4Z0|LSM4_HUMAN,-0.19053110892147346,11.997978173670349,,0.7090988279699573,,-0.19053110892147346,0.7090988279699573,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8318592502757984,False,Not significant,U6 snRNA-associated Sm-like protein LSm4,LSM4,LSM4,Q9Y4Z0,LSM4_HUMAN,SwissProt
sp|Q9BZQ8|NIBA1_HUMAN,-0.16841728339644596,15.554312857948284,,0.7091856842029551,,-0.16841728339644596,0.7091856842029551,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8318592502757984,False,Not significant,Protein Niban 1,NIBAN1,NIBAN1,Q9BZQ8,NIBA1_HUMAN,SwissProt
sp|P98155|VLDLR_HUMAN,0.12084113296214413,13.559828927467937,,0.7092694660246281,,0.12084113296214413,0.7092694660246281,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8318592502757984,False,Not significant,Very low-density lipoprotein receptor,VLDLR,VLDLR,P98155,VLDLR_HUMAN,SwissProt
sp|P61160|ARP2_HUMAN,-0.2686795748554074,18.158534102720886,,0.7099993633085669,,-0.2686795748554074,0.7099993633085669,,,,,,,50,Mixed-effects model (Wald F-test on time),0.8322871713848496,False,Not significant,Actin-related protein 2,ACTR2,ACTR2,P61160,ARP2_HUMAN,SwissProt
